resource_path,hierarchy,button_name,active_self,active_in_serialized_hierarchy,center_x,center_y,rect_x,rect_y,rect_width,rect_height,reference_center_x,reference_center_y
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/mapSetting/MapHid,MapHid,True,False,2208,829,2120.0,802.6666666666666,176.0,53.33333333333337,1656.0,622.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/mapSetting/MapShow,MapShow,True,False,2208,776,2120.0,749.3333333333334,176.0,53.33333333333326,1656.0,582.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/tip/PerformanceTipInfo,PerformanceTipInfo,True,True,882,526,873.7333374023438,517.8666585286459,16.0,16.0,661.3000030517578,394.3999938964844
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/tip/VSyncTip,VSyncTip,True,True,1407,887,1398.6666666666667,879.3333333333333,16.0,16.0,1055.0,665.5
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/Login/LoginBtn,LoginBtn,True,True,463,667,270.66666666666674,640.2666829427084,384.0,53.33333333333326,347.0,500.20001220703125
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/Login/TC/TCTipInfo,TCTipInfo,True,False,343,798,334.933329264323,790.2666829427084,16.0,16.0,257.1999969482422,598.7000122070312
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/QuickReset,QuickReset,True,True,805,432,728.0,405.33333333333337,154.66666666666674,53.333333333333314,604.0,324.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcChannelModeTip,TcChannelModeTip,False,False,863,920,854.6666666666667,912.0,16.0,16.0,647.0,690.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDecodeTypeSet,TcDecodeTypeSet,False,False,1128,911,1074.8000065485637,884.5333251953125,106.66666825612378,53.33333412806189,846.1000055074692,683.3999941945076
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDecodeTypeSetItem/Adaptive,Adaptive,True,False,1146,910,1058.0001220703125,883.2000020345051,176.0,53.33333333333337,859.5000915527344,682.4000015258789
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDecodeTypeSetItem/Soft,Soft,True,False,1146,963,1058.0001220703125,936.5333353678385,176.0,53.33333333333337,859.5000915527344,722.4000015258789
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDirectionSet,TcDirectionSet,True,True,1128,852,1074.8000065485637,825.3333333333334,106.66666825612378,53.33333412806189,846.1000055074692,639.0000002980232
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDirectionSetItem/Forward,Forward,True,False,1146,853,1058.0001220703125,826.1333414713541,176.0,53.33333333333337,859.5000915527344,639.6000061035156
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/TCSetting/TcDirectionSetItem/Reverse,Reverse,True,False,1146,906,1058.0001220703125,879.4666748046875,176.0,53.33333333333326,859.5000915527344,679.6000061035156
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/UI/Clear,Clear,True,True,2216,597,2138.6666666666665,570.6666666666667,154.66666666666652,53.33333333333326,1662.0,448.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/UI/Control,Control,False,False,2235,805,2162.9333311716714,784.0,145.0666688283286,42.66666730244958,1676.5999991893768,604.0000002384186
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/UI/ControlSetting/AutoExchange,AutoExchange,True,False,2208,1008,2120.0,981.3333333333333,176.0,53.33333333333326,1656.0,756.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/UI/ControlSetting/AutoExchange/InfoTip,InfoTip,True,False,2276,1008,2268.0,1000.0,16.0,16.0,1707.0,756.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1sapper,SettingPanelRMUL1V1SAPPER/UI/ControlSetting/Automatic,Automatic,True,False,2208,848,2120.0,821.3333333333334,176.0,53.33333333333326,1656.0,636.0
